pk,jsondata,key,description,value_pk,source_pk
11411,{},,139,16546,10
11412,{},,,16547,3
11413,{},,246a,16548,4
11414,{},,97,16549,18
11415,{},,422,16550,18
11416,{},,2035,16551,18
11417,{},,2254,16552,18
11418,{},,2576,16553,18
11419,{},,2756,16554,18
11420,{},,3090,16555,18
11421,{},,3511,16556,18
11422,{},,,16565,11
11423,{},,,16566,7
11424,{},,,16566,11
11425,{},,,16567,24
11426,{},,,16567,7
11427,{},,,16567,11
11428,{},,,16568,7
11429,{},,,16568,11
11430,{},,,16569,7
11431,{},,,16569,11
11432,{},,,16570,7
11433,{},,,16570,24
11434,{},,,16570,11
11435,{},,,16571,11
11436,{},,,16572,11
11437,{},,,16573,11
11438,{},,,16574,11
11439,{},,,16575,11
11440,{},,,16579,15
11441,{},,42,16579,19
11442,{},,31,16579,1
11443,{},,,16580,15
11444,{},,53,16580,19
11445,{},,,16581,15
11446,{},,45,16581,19
11447,{},,18a,16582,12
11448,{},,153,16584,10
11449,{},,153,16585,10
11450,{},,153,16586,10
11451,{},,153,16587,10
11452,{},,,16588,3
11453,{},,287b,16589,23
11454,{},,,16589,31
11455,{},,,16590,31
11456,{},,312a,16591,23
11457,{},,355b,16592,23
11458,{},,355b,16593,23
11459,{},,432b,16594,23
11460,{},,548b,16595,23
11461,{},,626a,16596,23
11462,{},,648a,16597,23
11463,{},,,16597,31
11464,{},,,16599,2
11465,{},,,16600,2
11466,{},,,16601,2
11467,{},,,16602,2
11468,{},,,16603,2
11469,{},,,16604,2
11470,{},,,16605,15
11471,{},,8,16605,19
11472,{},,26,16606,1
11473,{},,43,16606,19
11474,{},,,16607,15
11475,{},,45,16607,19
11476,{},,,16608,15
11477,{},,8,16608,19
11478,{},,,16609,15
11479,{},,,16612,11
11480,{},,,16613,7
11481,{},,196a,16614,23
11482,{},,,16615,31
11483,{},,,16616,31
11484,{},,426b,16617,23
11485,{},,525a,16618,23
11486,{},,276a,16619,23
11487,{},,563a,16620,23
11488,{},,639a,16621,23
11489,{},,,16622,31
11490,{},,433,16623,18
11491,{},,2273,16624,18
11492,{},,18.15,16624,45
11493,{},,2584,16625,18
11494,{},,2770,16626,18
11495,{},,20.16,16626,45
11496,{},,3536,16627,18
11497,{},,19.4,16627,45
11498,{},,104,16628,18
11499,{},,167b,16635,20
11500,{},,,16636,11
11501,{},,,16637,11
11502,{},,,16638,11
11503,{},,,16639,2
11504,{},,,16640,2
11505,{},,,16641,2
11506,{},,,16642,2
11507,{},,,16643,2
11508,{},,,16644,2
11509,{},,,16645,2
11510,{},,204,16650,10
11511,{},,204,16651,10
11512,{},,204,16652,10
11513,{},,204,16653,10
11514,{},,204,16654,10
11515,{},,439,16656,18
11516,{},,3578,16657,18
11517,{},,2775,16658,18
11518,{},,8.11,16659,45
11519,{},,21,16662,21
11520,{},,325b,16663,4
11521,{},,222a,16666,4
11522,{},,,16668,11
11523,{},,,16668,7
11524,{},,,16670,11
11525,{},,265b,16671,4
11526,{},,265b,16672,4
11527,{},,,16673,11
11528,{},,,16675,11
11529,{},,,16676,11
11530,{},,,16678,11
11531,{},,,16679,3
11532,{},,3491,16680,18
11533,{},,199b,16683,12
11534,{},,24,16685,13
11535,{},,,16687,3
11536,{},,255b,16688,4
11537,{},,,16690,2
11538,{},,97,16691,1
11539,{},,285b,16692,12
11540,{},,,16697,11
11541,{},,,16698,3
11542,{},,471b,16699,23
11543,{},,,16700,31
11544,{},,403,16701,18
11545,{},,3474,16702,18
11546,{},,,16705,17
11547,{},,,16706,11
11548,{},,,16709,71
11549,{},,328a,16711,4
11550,{},,,16714,73
11551,{},,178a,16715,4
11552,{},,,16716,34
11553,{},,,16717,39
11554,{},,170,16720,10
11555,{},,,16721,3
11556,{},,,16722,31
11557,{},,,16723,36
11558,{},,,16724,11
11559,{},,,16725,10
11560,{},,2224,16726,18
11561,{},,,16728,71
11562,{},,,16729,2
11563,{},,174,16733,10
11564,{},,,16734,3
11565,{},,,16735,3
11566,{},,,16736,31
11567,{},,326b,16737,4
11568,{},,,16738,8
11569,{},,,16740,2
11570,{},,,16741,116
11571,{},,,16742,47
11572,{},,3,16743,19
11573,{},,69,16743,1
11574,{},,13,16744,19
11575,{},,,16746,11
11576,{},,,16747,11
11577,{},,314a,16748,23
11578,{},,,16749,38
11579,{},,,16751,17
11580,{},,1879,16752,18
11581,{},,,16754,11
11582,{},,88a,16757,12
11583,{},,,16759,11
11584,{},,,16760,11
11585,{},,,16761,11
11586,{},,1942,16762,18
11587,{},,,16764,11
11588,{},,,16766,11
11589,{},,,16767,11
11590,{},,100,16770,10
11591,{},,100,16771,10
11592,{},,100,16772,10
11593,{},,283a,16773,23
11594,{},,,16774,31
11595,{},,307,16775,18
11596,{},,220,16775,25
11597,{},,307,16776,18
11598,{},,307,16777,18
11599,{},,307,16778,18
11600,{},,248a,16783,20
11601,{},,,16784,11
11602,{},,,16785,2
11603,{},,,16788,7
11604,{},,53b,16789,12
11605,{},,,16793,3
11606,{},,,16794,3
11607,{},,,16795,3
11608,{},,319a,16796,4
11609,{},,,16797,10
11610,{},,170b,16798,4
11611,{},,3196,16799,18
11612,{},,156b,16801,20
11613,{},,,16802,11
11614,{},,,16803,11
11615,{},,,16806,11
11616,{},,,16808,3
11617,{},,,16809,11
11618,{},,,16815,11
11619,{},,,16816,3
11620,{},,,16817,11
11621,{},,,16818,10
11622,{},,195a,16819,4
11623,{},,264,16820,25
11624,{},,,16822,71
11625,{},,,16823,11
11626,{},,,16825,2
11627,{},,,16826,2
11628,{},,,16830,15
11629,{},,34,16830,19
11630,{},,103,16831,1
11631,{},,170b,16833,12
11632,{},,,16835,7
11633,{},,284,16835,13
11634,{},,196a,16838,23
11635,{},,,16839,11
11636,{},,3949,16840,18
11637,{},,514,16841,18
11638,{},,,16844,11
11639,{},,,16846,2
11640,{},,,16847,2
11641,{},,16,16850,19
11642,{},,68,16850,1
11643,{},,221a,16851,12
11644,{},,309,16852,13
11645,{},,,16855,11
11646,{},,21,16856,19
11647,{},,99,16856,1
11648,{},,,16857,3
11649,{},,231b,16862,4
11650,{},,3182,16863,18
11651,{},,,16865,71
11652,{},,,16866,2
11653,{},,278,16869,10
11654,{},,,16870,67
11655,{},,,16870,11
11656,{},,,16871,7
11657,{},,325a,16872,4
11658,{},,,16873,11
11659,{},,20a,16876,12
11660,{},,,16878,7
11661,{},,,16880,3
11662,{},,,16882,15
11663,{},,56,16882,19
11664,{},,85,16882,1
11665,{},,,16883,3
11666,{},,,16884,33
11667,{},,,16884,10
11668,{},,,16884,38
11669,{},,277b,16887,4
11670,{},,258,16888,18
11671,{},,,16891,2
11672,{},,,16892,2
11673,{},,,16895,3
11674,{},,,16896,11
11675,{},,324b,16897,4
11676,{},,,16897,5
11677,{},,,16898,17
11678,{},,,16899,11
11679,{},,,16902,11
11680,{},,,16904,3
11681,{},,,16905,11
11682,{},,,16908,31
11683,{},,346b,16909,23
11684,{},,,16909,31
11685,{},,427b,16910,23
11686,{},,,16910,31
11687,{},,621b,16911,23
11688,{},,,16911,31
11689,{},,640b,16912,23
11690,{},,,16912,31
11691,{},,338,16913,18
11692,{},,19b,16915,42
11693,{},,61,16916,19
11694,{},,,16920,3
11695,{},,,16921,3
11696,{},,328b,16922,4
11697,{},,,16923,50
11698,{},,,16923,8
11699,{},,,16924,50
11700,{},,249b,16925,4
11701,{},,249b,16926,4
11702,{},,19b,16927,42
11703,{},,,16928,11
11704,{},,,16931,7
11705,{},,,16933,17
11706,{},,27b,16934,12
11707,{},,20,16936,13
11708,{},,,16938,3
11709,{},,,16939,11
11710,{},,,16940,38
11711,{},,1575,16941,18
11712,{},,,16944,2
11713,{},,84,16945,19
11714,{},,,16947,11
11715,{},,,16948,50
11716,{},,,16949,15
11717,{},,198,16950,43
11718,{},,,16951,3
11719,{},,,16952,33
11720,{},,,16952,10
11721,{},,193a,16956,4
11722,{},,3165,16957,18
11723,{},,563b,16959,20
11724,{},,,16960,2
11725,{},,,16962,3
11726,{},,,16964,11
11727,{},,319a,16965,4
11728,{},,,16965,5
11729,{},,,16966,11
11730,{},,184a,16969,12
11731,{},,,16971,11
11732,{},,,16972,2
11733,{},,70,16973,19
11734,{},,3051,16976,18
11735,{},,3051,16977,18
11736,{},,,16981,27
11737,{},,,16982,16
11738,{},,,16983,7
11739,{},,,16984,11
11740,{},,2676,16985,18
11741,{},,1964,16986,18
11742,{},,2160,16987,18
11743,{},,3323,16988,18
11744,{},,,16993,11
11745,{},,,16994,11
11746,{},,44b,16997,12
11747,{},,20a,16998,12
11748,{},,20,16999,13
11749,{},,,17001,11
11750,{},,,17002,11
11751,{},,1082,17004,18
11752,{},,2701,17005,18
11753,{},,,17009,3
11754,{},,328,17010,4
11755,{},,,17010,5
11756,{},,266a,17011,4
11757,{},,267a,17012,4
11758,{},,267a,17013,4
11759,{},,,17015,2
11760,{},,,17016,2
11761,{},,197,17017,43
11762,{},,197,17018,43
11763,{},,,17021,11
11764,{},,,17022,3
11765,{},,,17023,75
11766,{},,3170,17024,18
11767,{},,,17026,11
11768,{},,,17029,11
11769,{},,91b,17030,12
11770,{},,19,17031,13
11771,{},,,17034,3
11772,{},,517b,17035,23
11773,{},,,17036,3
11774,{},,,17037,11
11775,{},,1960,17038,18
11776,{},,2075,17039,18
11777,{},,9b,17042,42
11778,{},,,17043,11
11779,{},,,17044,2
11780,{},,,17048,11
11781,{},,,17049,7
11782,{},,98b,17050,12
11783,{},,98b,17051,12
11784,{},,,17053,11
11785,{},,,17055,11
11786,{},,324b,17056,4
11787,{},,2929,17057,18
11788,{},,3087,17058,18
11789,{},,,17062,2
11790,{},,,17066,36
11791,{},,,17067,11
11792,{},,324a,17068,4
11793,{},,,17068,5
11794,{},,,17070,10
11795,{},,,17070,38
11796,{},,,17071,108
11797,{},,258b,17072,4
11798,{},,2811,17073,18
11799,{},,,17079,15
11800,{},,,17080,15
11801,{},,56,17080,19
11802,{},,85,17080,1
11803,{},,,17082,2
11804,{},,,17083,2
11805,{},,,17084,2
11806,{},,,17085,2
11807,{},,,17086,3
11808,{},,,17089,3
11809,{},,,17089,31
11810,{},,358a,17090,23
11811,{},,527b,17091,23
11812,{},,547a,17092,23
11813,{},,627b,17093,23
11814,{},,651a,17094,23
11815,{},,,17095,17
11816,{},,50a,17096,42
11817,{},,,17097,11
11818,{},,,17098,11
11819,{},,130a,17100,12
11820,{},,26,17102,13
11821,{},,,17105,11
11822,{},,,17106,3
11823,{},,,17106,31
11824,{},,649a,17107,23
11825,{},,,17107,31
11826,{},,,17108,33
11827,{},,,17108,10
11828,{},,,17109,17
11829,{},,258b,17110,4
11830,{},,,17111,17
11831,{},,,17112,11
11832,{},,18b,17115,42
11833,{},,,17116,11
11834,{},,,17118,3
11835,{},,,17118,11
11836,{},,,17121,3
11837,{},,,17122,3
11838,{},,,17123,11
11839,{},,320b,17124,4
11840,{},,,17125,10
11841,{},,243a,17127,4
11842,{},,243a,17128,4
11843,{},,402,17129,20
11844,{},,,17131,11
11845,{},,,17132,2
11846,{},,,17135,11
11847,{},,,17137,11
11848,{},,,17139,3
11849,{},,,17140,7
11850,{},,154a,17141,12
11851,{},,,17145,7
11852,{},,,17147,11
11853,{},,,17150,3
11854,{},,,17151,3
11855,{},,,17152,3
11856,{},,,17153,3
11857,{},,,17154,11
11858,{},,,17156,50
11859,{},,,17157,17
11860,{},,183,17158,18
11861,{},,25a,17160,42
11862,{},,,17161,11
11863,{},,,17163,2
11864,{},,,17164,2
11865,{},,,17168,15
11866,{},,33,17168,19
11867,{},,2,17168,1
11868,{},,,17169,11
11869,{},,,17171,3
11870,{},,,17173,36
11871,{},,275,17174,10
11872,{},,,17175,3
11873,{},,,17176,3
11874,{},,320b,17177,4
11875,{},,,17178,10
11876,{},,,17179,10
11877,{},,226a,17180,4
11878,{},,1930,17182,18
11879,{},,,17186,2
11880,{},,,17189,7
11881,{},,,17191,117
11882,{},,,17194,118
11883,{},,3982,17195,18
11884,{},,,17197,71
11885,{},,,17198,11
11886,{},,,17199,11
11887,{},,,17201,2
11888,{},,,17203,15
11889,{},,37,17203,19
11890,{},,2,17203,1
11891,{},,31b,17205,12
11892,{},,269b,17207,12
11893,{},,,17208,3
11894,{},,,17210,11
11895,{},,,17211,11
11896,{},,506b,17212,23
11897,{},,,17212,31
11898,{},,,17213,10
11899,{},,3408,17214,18
11900,{},,,17216,11
11901,{},,,17218,11
11902,{},,,17219,11
11903,{},,,17220,11
11904,{},,,17222,11
11905,{},,2838,17223,18
11906,{},,,17225,11
11907,{},,,17227,11
11908,{},,348a,17228,12
11909,{},,330b,17229,4
11910,{},,329b,17230,4
11911,{},,329a,17231,4
11912,{},,216a,17233,4
11913,{},,,17234,34
11914,{},,,17234,35
11915,{},,,17236,3
11916,{},,319a,17237,4
11917,{},,,17237,5
11918,{},,226b,17238,4
11919,{},,,17239,34
11920,{},,,17239,35
11921,{},,55a,17240,42
11922,{},,,17243,7
11923,{},,3233,17244,18
11924,{},,22,17248,19
11925,{},,,17249,11
11926,{},,,17251,11
11927,{},,,17252,7
11928,{},,,17253,3
11929,{},,2480,17254,18
11930,{},,18a,17256,42
11931,{},,,17257,11
11932,{},,128b,17259,12
11933,{},,84,17261,13
11934,{},,,17264,11
11935,{},,3889,17265,18
11936,{},,165a,17267,20
11937,{},,,17268,3
11938,{},,,17269,36
11939,{},,,17270,36
11940,{},,,17274,11
11941,{},,,17275,11
11942,{},,270b,17276,4
11943,{},,,17277,61
11944,{},,,17278,39
11945,{},,,17279,3
11946,{},,292b,17280,23
11947,{},,360a,17281,23
11948,{},,436a,17282,23
11949,{},,553b,17283,23
11950,{},,553b,17284,23
11951,{},,629b,17285,23
11952,{},,653b,17286,23
11953,{},,324b,17287,4
11954,{},,324,17288,4
11955,{},,,17288,5
11956,{},,,17289,10
11957,{},,,17289,75
11958,{},,,17290,17
11959,{},,170,17291,18
11960,{},,170,17292,18
11961,{},,170,17293,18
11962,{},,3338,17294,18
11963,{},,17b,17299,42
11964,{},,,17300,11
11965,{},,,17301,11
11966,{},,,17302,24
11967,{},,,17302,11
11968,{},,,17303,7
11969,{},,,17303,11
11970,{},,,17304,16
11971,{},,,17305,16
11972,{},,,17308,15
11973,{},,89,17308,19
11974,{},,,17310,17
11975,{},,155b,17311,12
11976,{},,,17314,11
11977,{},,1141,17316,21
11978,{},,1146,17317,21
11979,{},,1145,17318,21
11980,{},,1148,17319,21
11981,{},,,17323,11
11982,{},,,17324,11
11983,{},,,17325,11
11984,{},,319,17326,4
11985,{},,150,17327,8
11986,{},,150,17328,8
11987,{},,454,17330,18
11988,{},,,17332,11
11989,{},,,17333,24
11990,{},,,17333,11
11991,{},,,17334,11
11992,{},,,17335,7
11993,{},,,17335,11
11994,{},,53a,17339,12
11995,{},,53a,17340,12
11996,{},,53a,17341,12
11997,{},,56b,17342,12
11998,{},,,17343,30
11999,{},,,17344,30
12000,{},,126,17348,21
12001,{},,,17349,7
12002,{},,,17350,31
12003,{},,,17351,3
12004,{},,3348,17354,18
12005,{},,17b,17356,42
12006,{},,,17357,11
12007,{},,86a,17360,12
12008,{},,86a,17361,12
12009,{},,106,17363,26
12010,{},,43,17365,27
12011,{},,,17366,7
12012,{},,,17367,31
12013,{},,,17368,31
12014,{},,1177,17369,18
12015,{},,,17371,11
12016,{},,,17372,11
12017,{},,175b,17375,12
12018,{},,,17379,11
12019,{},,,17381,15
12020,{},,18,17381,19
12021,{},,13,17381,1
12022,{},,,17382,3
12023,{},,,17383,10
12024,{},,,17384,10
12025,{},,174a,17387,4
12026,{},,174a,17388,4
12027,{},,174b,17389,4
12028,{},,534,17390,18
12029,{},,77a,17392,42
12030,{},,,17393,2
12031,{},,,17396,3
12032,{},,,17397,3
12033,{},,,17399,11
12034,{},,325a,17400,4
12035,{},,,17400,5
12036,{},,,17401,11
12037,{},,,17404,11
12038,{},,,17407,2
12039,{},,7,17408,19
12040,{},,,17408,15
12041,{},,265b,17411,4
12042,{},,,17413,11
12043,{},,121,17414,10
12044,{},,,17415,31
12045,{},,811a,17416,23
12046,{},,,17416,31
12047,{},,350a,17417,23
12048,{},,,17417,31
12049,{},,429a,17418,23
12050,{},,,17418,31
12051,{},,533b,17419,23
12052,{},,,17419,31
12053,{},,623a,17420,23
12054,{},,,17420,31
12055,{},,643a,17421,23
12056,{},,,17421,31
12057,{},,1339,17422,18
12058,{},,1909,17423,18
12059,{},,16b,17426,42
12060,{},,,17427,11
12061,{},,,17428,16
12062,{},,148b,17431,12
12063,{},,246b,17431,12
12064,{},,,17434,7
12065,{},,,17435,11
12066,{},,,17436,11
12067,{},,428b,17437,23
12068,{},,,17437,31
12069,{},,617b,17438,23
12070,{},,,17438,31
12071,{},,633b,17439,23
12072,{},,,17439,31
12073,{},,606b,17440,23
12074,{},,,17440,31
12075,{},,352b,17442,23
12076,{},,,17442,31
12077,{},,546a,17443,23
12078,{},,,17443,31
12079,{},,383b,17444,23
12080,{},,,17444,31
12081,{},,429a,17445,23
12082,{},,,17445,31
12083,{},,269a,17446,4
12084,{},,457,17447,18
12085,{},,240a,17449,42
12086,{},,,17452,36
12087,{},,,17453,36
12088,{},,51,17455,13
12089,{},,,17458,7
12090,{},,318b,17459,23
12091,{},,,17460,31
12092,{},,,17461,31
12093,{},,,17462,31
12094,{},,,17463,31
12095,{},,,17464,3
12096,{},,318b,17464,23
12097,{},,,17465,23
12098,{},,350a,17466,23
12099,{},,,17466,31
12100,{},,429a,17467,23
12101,{},,,17467,31
12102,{},,623a,17468,23
12103,{},,,17468,31
12104,{},,642,17469,23
12105,{},,,17469,31
12106,{},,214a,17470,4
12107,{},,1899,17471,18
12108,{},,298,17473,20
12109,{},,,17474,11
12110,{},,,17475,11
12111,{},,,17476,16
12112,{},,23a,17479,12
12113,{},,23b,17480,12
12114,{},,51,17482,13
12115,{},,192,17483,13
12116,{},,1882,17485,18
12117,{},,,17488,2
12118,{},,,17489,2
12119,{},,,17490,2
12120,{},,,17491,2
12121,{},,,17492,2
12122,{},,,17494,15
12123,{},,44,17494,19
12124,{},,,17495,15
12125,{},,46,17495,19
12126,{},,42,17496,19
12127,{},,95,17497,1
12128,{},,,17498,36
12129,{},,,17499,15
12130,{},,56,17499,19
12131,{},,256a,17501,4
12132,{},,,17504,3
12133,{},,1907,17505,18
12134,{},,,17508,36
12135,{},,,17509,11
12136,{},,233b,17510,23
12137,{},,,17510,31
12138,{},,,17511,31
12139,{},,403b,17512,23
12140,{},,,17512,31
12141,{},,,17513,31
12142,{},,292a,17514,23
12143,{},,,17514,31
12144,{},,629a,17515,23
12145,{},,,17515,31
12146,{},,3464,17518,18
12147,{},,,17520,24
12148,{},,,17520,7
12149,{},,,17520,11
12150,{},,,17521,11
12151,{},,,17522,11
12152,{},,,17523,11
12153,{},,,17524,11
12154,{},,,17525,7
12155,{},,,17526,11
12156,{},,24b,17529,12
12157,{},,329a,17532,4
12158,{},,,17532,5
12159,{},,691,17534,18
12160,{},,728,17535,18
12161,{},,647b,17538,20
12162,{},,,17539,11
12163,{},,,17540,7
12164,{},,,17540,11
12165,{},,,17541,11
12166,{},,,17542,15
12167,{},,62,17542,19
12168,{},,98,17542,1
12169,{},,,17544,11
12170,{},,213,17545,10
12171,{},,213,17546,10
12172,{},,214,17547,10
12173,{},,,17548,31
12174,{},,652a,17549,23
12175,{},,,17549,31
12176,{},,103a,17550,23
12177,{},,,17550,31
12178,{},,291a,17551,23
12179,{},,,17551,31
12180,{},,359a,17552,23
12181,{},,,17552,31
12182,{},,547a,17553,23
12183,{},,,17553,31
12184,{},,652a,17554,23
12185,{},,,17554,31
12186,{},,291a,17555,23
12187,{},,,17555,31
12188,{},,,17556,31
12189,{},,434b,17557,23
12190,{},,,17557,31
12191,{},,628a,17558,23
12192,{},,,17558,31
12193,{},,,17559,36
12194,{},,256b,17560,42
12195,{},,,17561,11
12196,{},,,17563,2
12197,{},,,17564,2
12198,{},,,17565,2
12199,{},,,17566,2
12200,{},,,17567,2
12201,{},,,17568,2
12202,{},,,17569,2
12203,{},,,17570,2
12204,{},,,17571,2
12205,{},,,17572,2
12206,{},,98,17575,1
12207,{},,,17576,15
12208,{},,8,17576,19
12209,{},,,17577,15
12210,{},,60,17577,19
12211,{},,19,17577,1
12212,{},,132a,17578,12
12213,{},,56,17580,13
12214,{},,,17582,11
12215,{},,617b,17583,23
12216,{},,,17583,119
12217,{},,65,17584,22
12218,{},,,17586,11
12219,{},,,17587,11
12220,{},,15b,17589,12
12221,{},,325b,17590,4
12222,{},,,17590,5
12223,{},,207b,17593,4
12224,{},,,17597,3
12225,{},,,17598,3
12226,{},,,17599,31
12227,{},,232a,17600,23
12228,{},,,17600,31
12229,{},,984,17602,18
12230,{},,16b,17604,42
12231,{},,,17605,11
12232,{},,,17606,7
12233,{},,,17607,7
12234,{},,,17608,11
12235,{},,,17612,11
12236,{},,,17613,7
12237,{},,,17614,7
12238,{},,,17615,7
12239,{},,78a,17617,12
12240,{},,,17618,7
12241,{},,,17623,11
12242,{},,,17624,3
12243,{},,324b,17625,4
12244,{},,,17625,5
12245,{},,,17626,10
12246,{},,16b,17627,42
12247,{},,157b,17630,12
12248,{},,108,17632,26
12249,{},,321a,17633,4
12250,{},,248b,17634,4
12251,{},,,17637,3
12252,{},,322b,17638,23
12253,{},,223,17639,23
12254,{},,324b,17640,4
12255,{},,,17640,5
12256,{},,331b,17641,4
12257,{},,,17641,5
12258,{},,180b,17642,4
12259,{},,,17643,71
12260,{},,,17644,11
12261,{},,,17646,2
12262,{},,,17646,72
12263,{},,9,17649,19
12264,{},,33b,17651,12
12265,{},,6,17653,13
12266,{},,,17656,35
12267,{},,,17656,11
12268,{},,322a,17657,23
12269,{},,534b,17658,23
12270,{},,,17658,31
12271,{},,192b,17659,4
12272,{},,192b,17660,4
12273,{},,3502,17661,18
12274,{},,16a,17663,42
12275,{},,,17664,11
12276,{},,,17665,36
12277,{},,,17666,36
12278,{},,32b,17669,12
12279,{},,16,17671,13
12280,{},,115,17672,10
12281,{},,,17673,3
12282,{},,320a,17674,4
12283,{},,206a,17675,4
12284,{},,,17677,2
12285,{},,,17679,15
12286,{},,58,17679,19
12287,{},,43,17679,1
12288,{},,105,17681,21
12289,{},,105,17682,21
12290,{},,,17683,11
12291,{},,797,17684,18
12292,{},,,17687,36
12293,{},,183a,17688,12
12294,{},,,17690,36
12295,{},,,17691,7
12296,{},,415b,17692,23
12297,{},,33,17692,52
12298,{},,,17692,31
12299,{},,,17693,38
12300,{},,252,17694,18
12301,{},,15b,17696,42
12302,{},,,17697,11
12303,{},,173b,17700,12
12304,{},,15,17702,13
12305,{},,,17704,11
12306,{},,,17705,3
12307,{},,,17706,3
12308,{},,33,17707,52
12309,{},,1449,17708,18
12310,{},,15b,17710,42
12311,{},,,17712,2
12312,{},,,17713,15
12313,{},,58,17713,19
12314,{},,43,17713,1
12315,{},,,17716,11
12316,{},,,17717,120
12317,{},,,17719,15
12318,{},,31,17719,19
12319,{},,2,17719,1
12320,{},,,17720,3
12321,{},,,17721,10
12322,{},,2528,17724,18
12323,{},,15b,17726,42
12324,{},,,17727,2
12325,{},,,17730,3
12326,{},,,17731,7
12327,{},,,17732,40
12328,{},,,17733,17
12329,{},,,17734,11
12330,{},,221a,17736,12
12331,{},,,17738,11
12332,{},,,17741,3
12333,{},,334a,17742,23
12334,{},,,17742,3
12335,{},,,17742,31
12336,{},,331b,17743,4
12337,{},,,17743,5
12338,{},,,17744,108
