jsondata,id,name,description,markup_description,pk,valueset_pk,domainelement_pk,frequency,confidence,version
{},wi-1120-1-2,heezik,[bee (1)],,17685,12150,,,,1
{},pwc-1120-1-1,*he•zíke (?),[bee (1)],,17686,12151,,,,1
{},ot-1120-1-1,heðí•ge,wasp,,17687,12152,,,,1
{},os-1120-1-1,wabáçige,wasp,,17688,12153,,,,1
{},pmv-1121-1-1,*owį́že,"[bedding, covering]",,17689,12154,,,,1
{},ch-1121-1-1,umíye,"bedding, quilt(s), anything you put on the bed",,17690,12155,,,,1
{},qu-1121-1-1,ómįže,"bed, couch",,17691,12156,,,,1
{},la-1121-1-1,owį́ža,something spread to light down or sit on; a bed; a floor,,17692,12157,,,,1
{},tu-1121-1-1,miqaiⁿ´hotʻ,blanket,,17693,12158,,,,1
{},wi-1121-1-1,čiómįš ~ cíi woomį́š,"carpet, rug",,17694,12159,,,,1
{},wi-1121-1-2,ciomįš ~ cii woomįš,"[bedding, covering]",,17695,12159,,,,1
{},da-1121-1-1,owiŋża,bed,,17696,12160,,,,1
{},ks-1121-1-1,omį́že,bedding,,17697,12161,,,,1
{},pwc-1121-1-1,*omį́že,"[bedding, covering]",,17698,12162,,,,1
{},pdh-1121-1-1,*omį́že,"[bedding, covering]",,17699,12163,,,,1
{},os-1121-1-1,umízhe,"mattress, bedding, pallet, carpet",,17700,12164,,,,1
{},pda-1121-1-1,*owį́ža,"[bedding, covering]",,17701,12165,,,,1
{},op-1121-1-1,umízhe,"[bedding, covering]",,17702,12166,,,,1
{},pmv-1122-1-1,*o-wų́kE,[bed],,17703,12167,,,,1
{},psi-1122-1-1,"*o-wų́ke, *o-ʔų́ke",[bed],,17704,12168,,,,1
{},ma-1122-1-1,ówąke,bed,,17705,12169,,,,1
{},la-1122-1-1,oyų́ke,[bed],,17706,12170,,,,1
{},ya-1122-1-1,ową́ka,[bed],,17707,12171,,,,1
{},wi-1122-1-1,hoomį́k,bed,,17708,12172,,,,1
{},wi-1122-1-2,homįk,[bed],,17709,12172,,,,1
{},da-1122-1-1,owaŋka,bed,,17710,12173,,,,1
{},pch-1122-1-1,*u•wakí,[bed],,17711,12174,,,,1
{},hi-1122-1-1,u•wakí,"bedding, quilt",,17712,12175,,,,1
{},cr-1122-1-1,uuwačí,"bedding, quilt",,17713,12176,,,,1
{},pda-1122-1-1,*o-wų́kA,[bed],,17714,12177,,,,1
{},pmv-1123-1-1,*yá•pE,[beaver],,17715,12178,,,,1
{},ch-1123-1-1,rá•we,beaver,,17716,12179,,,,1
{},ca-1123-1-1,chaupee,beaver,,17717,12180,,,,1
{},pma-1123-1-1,*wrap,[beaver],,17718,12181,,,,1
{},cr-1123-1-1,bilápa,beaver,,17719,12182,,,,1
{},la-1123-1-1,čhápa,beaver,,17720,12183,,,,1
{},tu-1123-1-1,yāop,beaver,,17721,12184,,,,1
{},pch-1123-1-1,*wirápa,[beaver],,17722,12185,,,,1
{},psi-1123-1-1,*wi-yá•pe,[beaver],,17723,12186,,,,1
{},wi-1123-1-1,ráap,beaver,,17724,12187,,,,1
{},wi-1123-1-2,raap,[beaver],,17725,12187,,,,1
{},da-1123-1-1,cápa,beaver,,17726,12188,,,,1
{},hi-1123-1-1,wirápa,beaver,,17727,12189,,,,1
{},hi-1123-1-2,mirápa,[beaver],,17728,12189,,,,1
{},pwc-1123-1-1,*rá•pe,[beaver],,17729,12190,,,,1
{},ma-1123-1-1,waráp,beaver,,17730,12191,,,,1
{},qu-1123-1-1,žáwe,beaver,,17731,12192,,,,1
{},sp-1123-1-1,"yapa, yayp",beaver,,17732,12193,,,,1
{},st-1123-1-1,čháb(a),beaver,,17733,12194,,,,1
{},ks-1123-1-1,žábe,beaver,,17734,12195,,,,1
{},pdh-1123-1-1,*žá•pe,[beaver],,17735,12196,,,,1
{},os-1123-1-1,žábe,beaver,,17736,12197,,,,1
{},pda-1123-1-1,*čhápa,[beaver],,17737,12198,,,,1
{},op-1123-1-1,žá•be,beaver,,17738,12199,,,,1
{},pmv-1124-1-1,*mąthó,[bear > grizzly],,17739,12200,,,,1
{},psi-1124-1-1,*wąthó,[bear > grizzly],,17740,12201,,,,1
{},ma-1124-1-1,wątóʔ,bear,,17741,12202,,,,1
{},la-1124-1-1,mąthó,gray or polar bear,,17742,12203,,,,1
{},of-1124-1-1,"uⁿthi, ū´nthi",bear,,17743,12204,,,,1
{},tu-1124-1-1,hamų́•thih,bear,,17744,12205,,,,1
{},wi-1124-1-1,mąčó,grizzly bear,,17745,12206,,,,1
{},wi-1124-1-2,mąąco,[bear > grizzly],,17746,12206,,,,1
{},da-1124-1-1,mató,the gray or polar bear,,17747,12207,,,,1
{},ks-1124-1-1,mičhó,"polar bear, white bear",,17748,12208,,,,1
{},ch-1124-1-1,mąthó,grizzly,,17749,12209,,,,1
{},pwc-1124-1-1,*mąthó,[bear > grizzly],,17750,12210,,,,1
{},pdh-1124-1-1,*mąthó,[bear > grizzly],,17751,12211,,,,1
{},qu-1124-1-1,mąthó ~ mąčhó,grizzly,,17752,12212,,,,1
{},pse-1124-1-1,*mų́•thi,[bear > grizzly],,17753,12213,,,,1
{},os-1124-1-1,mįchó,grizzly,,17754,12214,,,,1
{},pda-1124-1-1,*mąthó,[bear > grizzly],,17755,12215,,,,1
{},op-1124-1-1,mąčhó,bear,,17756,12216,,,,1
{},op-1124-1-2,mąthó,grizzly,,17757,12216,,,,1
{},ch-1125-1-1,mų́ǰe,"bear, black bear",,17758,12217,,,,1
{},tu-1125-1-1,"mūnti; mōnti, moñdi",[bear > black bear (2)],,17759,12218,,,,1
{},bi-1125-1-1,"oⁿṭí, óⁿṭi",bear,,17760,12219,,,,1
{},wi-1125-1-1,hų́ųč,bear,,17761,12220,,,,1
{},wi-1125-1-2,hųųc,[bear > black bear (2)],,17762,12220,,,,1
{},da-1125-1-1,húte,bear,,17763,12221,,,,1
{},psi-1125-1-1,"*wi-hų́te, *wa-hų́te",[bear > black bear (2)],,17764,12222,,,,1
{},pwc-1125-1-1,*(wa-)hų́te,[bear > black bear (2)],,17765,12223,,,,1
{},cr-1125-1-1,buushí,black bear,,17766,12224,,,,1
{},pse-1125-1-1,*mų́•ti,[bear > black bear (2)],,17767,12225,,,,1
{},pmv-1126-1-1,*wasápe,[bear > black bear (1)],,17768,12226,,,,1
{},qu-1126-1-1,wasá,[bear > black bear (1)],,17769,12227,,,,1
{},st-1126-1-1,waθáben,black bear,,17770,12228,,,,1
{},ks-1126-1-1,wasábe,black bear,,17771,12229,,,,1
{},pdh-1126-1-1,*wasápe,[bear > black bear (1)],,17772,12230,,,,1
{},os-1126-1-1,waçábe,black bear,,17773,12231,,,,1
{},op-1126-1-1,wasábe,black bear,,17774,12232,,,,1
{},ch-1127-1-1,ųñį́ŋe,bean,,17775,12233,,,,1
{},ch-1127-1-2,ų́ŋe,beans,,17776,12233,,,,1
{},qu-1127-1-1,hǫbnį́ke,beans,,17777,12234,,,,1
{},la-1127-1-1,omníča,[beans],,17778,12235,,,,1
{},of-1127-1-1,"ạñkonakí, ạñkunạki",beans,,17779,12236,,,,1
{},wi-1127-1-1,hųųnį́k,[beans],,17780,12237,,,,1
{},wi-1127-1-2,huunįk,[beans],,17781,12237,,,,1
{},da-1127-1-1,omníca,beans,,17782,12238,,,,1
{},ks-1127-1-1,hǫblį́ge,beans,,17783,12239,,,,1
{},ks-1127-1-2,hǫblį́,beans,,17784,12239,,,,1
{},pwc-1127-1-1,*ų•nį́ke,[beans],,17785,12240,,,,1
{},pdh-1127-1-1,*hǫbrį́ke,[beans],,17786,12241,,,,1
{},ot-1127-1-1,ųñį́•ñe,bean(s) dimin.,,17787,12242,,,,1
{},ot-1127-1-2,bean(s),slow,,17788,12242,,,,1
{},ot-1127-1-3,ųñį́yįñe,[beans],,17789,12242,,,,1
{},os-1127-1-1,hǫbrį́ke,beans,,17790,12243,,,,1
{},pda-1127-1-1,*omnį́ča,[beans],,17791,12244,,,,1
{},op-1127-1-1,hįbðį́ge,beans,,17792,12245,,,,1
{},ma-1128-1-1,wąpúša,seed beads,,17793,12246,,,,1
{},ma-1128-1-2,wą́rąpušak,juneberries,,17794,12246,,,,1
{},la-1128-1-1,pšithó,beads,,17795,12247,,,,1
{},da-1128-1-1,śiptó,beads,,17796,12248,,,,1
{},ks-1128-1-1,wašǘška,"beads, shell used in beadwork",,17797,12249,,,,1
{},pch-1128-1-1,"*pca, *paca",[beads],,17798,12250,,,,1
{},hi-1128-1-1,wa•páca,string of beads (in progress),,17799,12251,,,,1
{},hi-1128-1-2,ma•páca,"to string, thread, lace, do beadwork",,17800,12251,,,,1
{},hi-1128-1-3,kipca,"string beads, lace up, pull all together > listen",,17801,12251,,,,1
{},hi-1128-1-4,páca,"string beads, bead sth.",,17802,12251,,,,1
{},hi-1128-1-5,ípca•,[beads],,17803,12251,,,,1
{},cr-1128-1-1,čiptáa,string beads,,17804,12252,,,,1
{},cr-1128-1-2,páataa,hem a garment,,17805,12252,,,,1
{},os-1128-1-1,wapshúshka,beads,,17806,12253,,,,1
{},qu-1129-1-1,nį,"be in a location, be",,17807,12254,,,,1
{},pmv-1129-1-1,*rį,[be],,17808,12255,,,,1
{},psi-1129-1-1,*rį,[be],,17809,12256,,,,1
{},ma-1129-1-1,-rį,holy,,17810,12257,,,,1
{},ch-1129-1-1,ñį,"be, neutral",,17811,12258,,,,1
{},psc-1129-1-1,*rį,[be],,17812,12259,,,,1
{},ca-1129-1-1,ri ~ ni,"be, location",,17813,12260,,,,1
{},wi-1129-1-1,"-nį, e.g. {in} xawanį́","be lost, missing; disappear from sight",,17814,12261,,,,1
{},wi-1129-1-2,xawanį,[be],,17815,12261,,,,1
{},ks-1129-1-1,yį,be; class membership,,17816,12262,,,,1
{},pch-1129-1-1,*-ri,[be],,17817,12263,,,,1
{},hi-1129-1-1,-ri {in} xupa•ri,medicine,,17818,12264,,,,1
{},pwc-1129-1-1,*nį,[be],,17819,12265,,,,1
{},pdh-1129-1-1,*rį,[be],,17820,12266,,,,1
{},cr-1129-1-1,-li- {in} xapáalia,medicine,,17821,12267,,,,1
{},os-1129-1-1,-ðį {in} waxpáðį,"be poor, suffer",,17822,12268,,,,1
{},os-1129-1-2,ni,exist,,17823,12268,,,,1
{},pmv-1130-1-1,*hi•_rá,[bathe],,17824,12269,,,,1
{},ch-1130-1-1,hí•ra,"bathe, wade, swim",,17825,12270,,,,1
{},qu-1130-1-1,hidá,swim,,17826,12271,,,,1
{},tu-1130-1-1,míni ínase,swim,,17827,12272,,,,1
{},wi-1130-1-1,hiira,bathe,,17828,12273,,,,1
{},wi-1130-1-2,hiira,[bathe],,17829,12273,,,,1
{},ks-1130-1-1,hiyá,swim,,17830,12274,,,,1
{},psi-1130-1-1,*hi•-rá,[bathe],,17831,12275,,,,1
{},pwc-1130-1-1,*hí•-ra,[bathe],,17832,12276,,,,1
{},pdh-1130-1-1,*hi_rá,[bathe],,17833,12277,,,,1
{},cr-1130-1-1,híilappee,ford a river,,17834,12278,,,,1
{},os-1130-1-1,hithá,bathe in a stream,,17835,12279,,,,1
{},op-1130-1-1,hi_ðá,swim,,17836,12280,,,,1
{},pmv-1131-1-1,*hį́•te,"[basswood, inner bark?]",,17837,12281,,,,1
{},qu-1131-1-1,hį́tte nąbéhi,slippery elm,,17838,12282,,,,1
{},la-1131-1-1,hį́ta,basswood,,17839,12283,,,,1
{},wi-1131-1-1,hįįšgé,basswood,,17840,12284,,,,1
{},wi-1131-1-2,hįįšge,"[basswood, inner bark?]",,17841,12284,,,,1
{},da-1131-1-1,híŋtacaŋ,basswood,,17842,12285,,,,1
{},ks-1131-1-1,hį́ǰe,inner bark,,17843,12286,,,,1
{},ks-1131-1-2,hį́ǰe hü,kind of elm,,17844,12286,,,,1
{},pdh-1131-1-1,*hį́te,"[basswood, inner bark?]",,17845,12287,,,,1
{},os-1131-1-1,hiⁿ´dse,linden tree and its bark,,17846,12288,,,,1
{},pda-1131-1-1,*hį́ta,"[basswood, inner bark?]",,17847,12289,,,,1
{},op-1131-1-1,hį́de hi,basswood,,17848,12290,,,,1
{},pmv-1132-1-1,*htá•ška,[basket],,17849,12291,,,,1
{},ch-1132-1-1,thášku,burr oak,,17850,12292,,,,1
{},qu-1132-1-1,ttašká hi,[basket],,17851,12293,,,,1
{},wo-1132-1-1,Tooseawau,kettle,,17852,12294,,,,1
{},of-1132-1-1,atipoⁿ´tuska,weave,,17853,12295,,,,1
{},of-1132-1-2,ạtuphôⁿ´tuska,basket,,17854,12295,,,,1
{},ca-1132-1-1,"tus, itus","pot, kettle",,17855,12296,,,,1
{},tu-1132-1-1,taskahūi; tāskahōi,oak,,17856,12297,,,,1
{},bi-1132-1-1,"aⁿtaská, ndaská, ndásk",basket,,17857,12298,,,,1
{},bi-1132-1-2,nda•skaʔ,basket,,17858,12298,,,,1
{},bi-1132-1-3,nda•skaʔ,basket,,17859,12298,,,,1
{},wi-1132-1-1,čaašgégu,oak,,17860,12299,,,,1
{},wi-1132-1-2,caašgegu,[basket],,17861,12299,,,,1
{},pse-1132-1-1,*ta•ska,[basket],,17862,12300,,,,1
{},ks-1132-1-1,ttáška hü,burr oak,,17863,12301,,,,1
{},pwc-1132-1-1,*thá•ške-hu,[basket],,17864,12302,,,,1
{},pdh-1132-1-1,*htáška,[basket],,17865,12303,,,,1
{},pbo-1132-1-1,*-ta•ska,[basket],,17866,12304,,,,1
{},pca-1132-1-1,*tus,[basket],,17867,12305,,,,1
{},os-1132-1-1,ṭáshka hi,"buckeye, white oak",,17868,12306,,,,1
{},op-1132-1-1,ttáška hí,oak,,17869,12307,,,,1
{},pmv-1133-1-1,*hútE,"[base, root, stump]",,17870,12308,,,,1
{},psi-1133-1-1,*hú•tE,"[base, root, stump]",,17871,12309,,,,1
{},ma-1133-1-1,manahuta,stump,,17872,12310,,,,1
{},la-1133-1-1,"húte, ohúte, ohúta","base, root",,17873,12311,,,,1
{},la-1133-1-2,óhuta,shore,,17874,12311,,,,1
{},la-1133-1-3,wihúta,base of tent,,17875,12311,,,,1
{},ch-1133-1-1,húǰe,"base, stump",,17876,12312,,,,1
{},ca-1133-1-1,teṭ,root,,17877,12313,,,,1
{},bi-1133-1-1,udí,"trunk, roots",,17878,12314,,,,1
{},wi-1133-1-1,húič,base (n.) ; foot (of tree),,17879,12315,,,,1
{},wi-1133-1-2,huic,"[base, root, stump]",,17880,12315,,,,1
{},da-1133-1-1,húte,base,,17881,12316,,,,1
{},ks-1133-1-1,hüǰé,"bottom, lower part",,17882,12317,,,,1
{},pch-1133-1-1,*ú•tE,"[base, root, stump]",,17883,12318,,,,1
{},hi-1133-1-1,ú•tE,"base, root",,17884,12319,,,,1
{},hi-1133-1-2,ú•ti,"[base, root, stump]",,17885,12319,,,,1
{},pwc-1133-1-1,*húte,"[base, root, stump]",,17886,12320,,,,1
{},pdh-1133-1-1,*hüté,"[base, root, stump]",,17887,12321,,,,1
{},cr-1133-1-1,ú•še+ta,at the root,,17888,12322,,,,1
{},cr-1133-1-2,ú•ceta,"[base, root, stump]",,17889,12322,,,,1
{},st-1133-1-1,wihúta,base of tent,,17890,12323,,,,1
{},os-1133-1-1,udsé,"the base or lower part of a hill, mountain, stream or tree",,17891,12324,,,,1
{},os-1133-1-2,hüṭṣé,"[base, root, stump]",,17892,12324,,,,1
{},pda-1133-1-1,*hútA,"[base, root, stump]",,17893,12325,,,,1
{},op-1133-1-1,hidé,"[base, root, stump]",,17894,12326,,,,1
{},pmv-1134-1-1,*yą́•-ha,[bark of tree (outer)],,17895,12327,,,,1
{},ch-1134-1-1,ną́•xuha,[bark of tree (outer)],,17896,12328,,,,1
{},qu-1134-1-1,žą́ha,bark,,17897,12329,,,,1
{},la-1134-1-1,čhąhá,bark,,17898,12330,,,,1
{},os-1134-1-1,zhóⁿha,outer bark,,17899,12331,,,,1
{},os-1134-2-1,noⁿ´ha,bark of a tree,,17900,12331,,,,1
{},om-1134-1-1,žǫ́ha,[bark of tree (outer)],,17901,12332,,,,1
{},wi-1134-1-1,nąąhá,[bark of tree (outer)],,17902,12333,,,,1
{},wi-1134-1-2,nąąha,[bark of tree (outer)],,17903,12333,,,,1
{},da-1134-1-1,caŋha,bark,,17904,12334,,,,1
{},ks-1134-1-1,žą́ xüha,bark,,17905,12335,,,,1
{},pwc-1134-1-1,*ná•-ha ~ *ną•-xúha,[bark of tree (outer)],,17906,12336,,,,1
{},pdh-1134-1-1,*žą́•-ha ~ *žą́•-xüha,[bark of tree (outer)],,17907,12337,,,,1
{},ot-1134-1-1,"ną́•ha, nąxúha",[bark of tree (outer)],,17908,12338,,,,1
{},pn-1134-1-1,žą́•ha,bark,,17909,12339,,,,1
{},pda-1134-1-1,*čhą-há,[bark of tree (outer)],,17910,12340,,,,1
{},pmv-1135-1-1,*šrá,[bare],,17911,12341,,,,1
{},psi-1135-1-1,*šra,[bare],,17912,12342,,,,1
{},qu-1135-1-1,štá,smooth,,17913,12343,,,,1
{},la-1135-1-1,šlá,it’s bare,,17914,12344,,,,1
{},la-1135-1-2,šláhé,"cut off, make bare; to shave, to mow",,17915,12344,,,,1
{},la-1135-1-3,"-šlá, ka-","make bare with the feet; to come off, as the hul l from corn when boiled",,17916,12344,,,,1
{},la-1135-1-4,košlá,"make bare, rub off e.g. hair",,17917,12344,,,,1
{},la-1135-1-5,"-šlá, na-",make bare by cutting with a knife; to shave or scrape off e.g. hair from the hide,,17918,12344,,,,1
{},la-1135-1-6,"-šlá, pa-","make bare by shooting, shoot off e.g. hair etc.",,17919,12344,,,,1
{},la-1135-1-7,"-šlá, wa-","bite or graze off, make bare, as cattle do a pasture. to have been grazed, cropped",,17920,12344,,,,1
{},la-1135-1-8,"-šlá, wo-","make bare or bald; to cut off the hair, to shear e.g. sheep; to pull out weeds.",,17921,12344,,,,1
{},la-1135-1-9,"-šlá, ya-",[bare],,17922,12344,,,,1
{},la-1135-1-10,"-šlá, yu-",[bare],,17923,12344,,,,1
{},psc-1135-1-1,"*Srá, *šra",[bare],,17924,12345,,,,1
{},ca-1135-1-1,səráhę́ʔ,husked,,17925,12346,,,,1
{},sv-1135-1-1,šdá,[bare],,17926,12347,,,,1
{},wi-1135-1-1,šará,"be bald, bare",,17927,12348,,,,1
{},wi-1135-1-2,šara,blow bare,,17928,12348,,,,1
{},wi-1135-1-3,"-šára, boo-",cut bare,,17929,12348,,,,1
{},wi-1135-1-4,boošara,wear off,,17930,12348,,,,1
{},wi-1135-1-5,"-šará, gi-",[bare],,17931,12348,,,,1
{},wi-1135-1-6,gišara,[bare],,17932,12348,,,,1
{},wi-1135-1-7,"-šará, wa-",[bare],,17933,12348,,,,1
{},wi-1135-1-8,wašara,[bare],,17934,12348,,,,1
{},da-1135-1-1,šdá,bald,,17935,12349,,,,1
{},ks-1135-1-1,štá,smooth,,17936,12350,,,,1
{},as-1135-1-1,šná,[bare],,17937,12351,,,,1
{},ch-1135-1-1,sra,[bare],,17938,12352,,,,1
{},pwc-1135-1-1,*šrá,[bare],,17939,12353,,,,1
{},pdh-1135-1-1,*šrá,[bare],,17940,12354,,,,1
{},cr-1135-1-1,dashdásshi,smooth,,17941,12355,,,,1
{},cr-1135-1-2,dašdášši,[bare],,17942,12355,,,,1
{},os-1135-1-1,shtá; ´-shda,"hairless, destitute of hair",,17943,12356,,,,1
{},pda-1135-1-1,*šrá,[bare],,17944,12357,,,,1
{},op-1135-1-1,šná,[bare],,17945,12358,,,,1
{},pmv-1136-1-1,*hį-réte ~ *i-réte R,[ball joint > shoulder],,17946,12359,,,,1
{},ch-1136-1-1,iléǰe,shoulder,,17947,12360,,,,1
{},qu-1136-1-1,sidétte,heel,,17948,12361,,,,1
{},la-1136-1-1,hįyéte,shoulder,,17949,12362,,,,1
{},psc-1136-1-1,*-re•t,[ball joint > shoulder],,17950,12363,,,,1
{},ca-1136-1-1,híri•t,his shoulder,,17951,12364,,,,1
{},wi-1136-1-1,hįnéč,shoulder,,17952,12365,,,,1
{},wi-1136-1-2,"hįįrec, hįįnec",heel,,17953,12365,,,,1
{},wi-1136-1-3,siikérečge,[ball joint > shoulder],,17954,12365,,,,1
{},wi-1136-1-4,siikerecge,[ball joint > shoulder],,17955,12365,,,,1
{},da-1136-1-1,hiŋyéte,shoulder,,17956,12366,,,,1
{},da-1136-1-2,hiyéte,shoulder,,17957,12366,,,,1
{},ks-1136-1-1,siyéǰe,heel,,17958,12367,,,,1
{},pwc-1136-1-1,*hįréte ~ *iréte ~ *įréte,[ball joint > shoulder],,17959,12368,,,,1
{},pdh-1136-1-1,*-réte,[ball joint > shoulder],,17960,12369,,,,1
{},os-1136-1-1,çithédse,heels,,17961,12370,,,,1
{},pda-1136-1-1,*hįyéte,[ball joint > shoulder],,17962,12371,,,,1
{},op-1136-1-1,çithéde,heel,,17963,12372,,,,1
{},pmv-1137-1-1,*htá•pe,[ball],,17964,12373,,,,1
{},ch-1137-1-1,thá•we,[ball],,17965,12374,,,,1
{},pma-1137-1-1,*wį•tpo• (?),[ball],,17966,12375,,,,1
{},cr-1137-1-1,búupči,ball,,17967,12376,,,,1
{},la-1137-1-1,thápa,[ball],,17968,12377,,,,1
{},tu-1137-1-1,tapi,ball,,17969,12378,,,,1
{},tu-1137-1-2,tā´pĭ’,ball,,17970,12378,,,,1
{},pch-1137-1-1,*wa-ú•tapi,[ball],,17971,12379,,,,1
{},psi-1137-1-1,*htá•pe,[ball],,17972,12380,,,,1
{},bi-1137-1-1,"nitapí, nitawí, nitawiⁿ´",[ball],,17973,12381,,,,1
{},wi-1137-1-1,čaap,top of head,,17974,12382,,,,1
{},wi-1137-1-2,caap,lacrosse stick,,17975,12382,,,,1
{},wi-1137-1-3,čaabną́,[ball],,17976,12382,,,,1
{},wi-1137-1-4,caapną,[ball],,17977,12382,,,,1
{},da-1137-1-1,tápa,ball,,17978,12383,,,,1
{},hi-1137-1-1,waʔú•tapi,ball,,17979,12384,,,,1
{},hi-1137-1-2,maʔú•tapi,[ball],,17980,12384,,,,1
{},pwc-1137-1-1,*thá•pe,[ball],,17981,12385,,,,1
{},pse-1137-1-1,*tá•pi,[ball],,17982,12386,,,,1
{},ma-1137-1-1,wį́•pto•,ball,,17983,12387,,,,1
{},sp-1137-1-1,tabike,"powder horn (sic?), shot bag?",,17984,12388,,,,1
{},st-1137-1-1,thabábanąke,[ball],,17985,12389,,,,1
{},ks-1137-1-1,ttabé,ball,,17986,12390,,,,1
{},pdh-1137-1-1,*htapé,[ball],,17987,12391,,,,1
{},os-1137-1-1,ṭabé,ball,,17988,12392,,,,1
{},pda-1137-1-1,*thápa,[ball],,17989,12393,,,,1
{},op-1137-1-1,ttabé,ball,,17990,12394,,,,1
{},pmv-1138-1-1,*hpą́,"[bag, sack, container]",,17991,12395,,,,1
{},psi-1138-1-1,*hpą́•he,"[bag, sack, container]",,17992,12396,,,,1
{},ma-1138-1-1,pą́h,be open,,17993,12397,,,,1
{},ma-1138-1-2,wą́pat,"bag, sack",,17994,12397,,,,1
{},ma-1138-1-3,wą́rąpA•ht,in a basket,,17995,12397,,,,1
{},la-1138-1-1,phą́,bag,,17996,12398,,,,1
{},psc-1138-1-1,*pą-,"[bag, sack, container]",,17997,12399,,,,1
{},ca-1138-1-1,pąʔ,"hold, contain, be full of",,17998,12400,,,,1
{},tu-1138-1-1,"páhiⁿgyáa, páhiñgyá’",basket,,17999,12401,,,,1
{},bi-1138-1-1,"pahiⁿ´, paⁿhiⁿ´, paⁿ´hiⁿ","bag, sack",,18000,12402,,,,1
{},wi-1138-1-1,pą́ą,"bag, sack",,18001,12403,,,,1
{},wi-1138-1-2,pąą,basket,,18002,12403,,,,1
{},wi-1138-1-3,ną́ąpą́ą,"[bag, sack, container]",,18003,12403,,,,1
{},wi-1138-1-4,nąąpąą,"[bag, sack, container]",,18004,12403,,,,1
{},da-1138-1-1,paŋbótuka,an Indian woman’s bag,,18005,12404,,,,1
{},pma-1138-1-1,*pą•h-,"[bag, sack, container]",,18006,12405,,,,1
{},of-1138-1-1,ạtuphôⁿ´tuska,basket,,18007,12406,,,,1
{},qu-1138-1-1,žąppą́hą,tree stump,,18008,12407,,,,1
{},pse-1138-1-1,*phą́hį,"[bag, sack, container]",,18009,12408,,,,1
{},pda-1138-1-1,*phą́,"[bag, sack, container]",,18010,12409,,,,1
{},pmv-1139-1-1,*xó•ka,[badger],,18011,12410,,,,1
{},psi-1139-1-1,*xó•ka,[badger],,18012,12411,,,,1
{},qu-1139-1-1,xóka,groundhog,,18013,12412,,,,1
{},la-1139-1-1,xoká,badger,,18014,12413,,,,1
{},ch-1139-1-1,xóge,badger,,18015,12414,,,,1
{},wi-1139-1-1,ɣóok,badger,,18016,12415,,,,1
{},wi-1139-1-2,ǧook,[badger],,18017,12415,,,,1
{},da-1139-1-1,ḣoka,badger,,18018,12416,,,,1
{},ks-1139-1-1,mąxóga,badger,,18019,12417,,,,1
{},pch-1139-1-1,*xúhke•,[badger],,18020,12418,,,,1
{},hi-1139-1-1,xúhke,skunk,,18021,12419,,,,1
{},hi-1139-1-2,xóke,skunk,,18022,12419,,,,1
{},pwc-1139-1-1,*xó•ge,[badger],,18023,12420,,,,1
{},pdh-1139-1-1,*xó•ga,[badger],,18024,12421,,,,1
{},cr-1139-1-1,xuáhče•,skunk,,18025,12422,,,,1
{},cr-1139-1-2,xuáhchee,[badger],,18026,12422,,,,1
{},os-1139-1-1,xóga,badger,,18027,12423,,,,1
{},pda-1139-1-1,*xoká,[badger],,18028,12424,,,,1
{},op-1139-1-1,xó•ga,badger,,18029,12425,,,,1
{},psi-1140-1-1,*xí•(-ke),[bad (2)],,18030,12426,,,,1
{},ma-1140-1-1,xíkoʔš,it’s bad,,18031,12427,,,,1
{},pma-1140-1-1,*xík-,[bad (2)],,18032,12428,,,,1
{},bi-1140-1-1,xiyá,"bad, cunning",,18033,12429,,,,1
{},pmv-1141-1-1,*šíkE,[bad (1)],,18034,12430,,,,1
{},psi-1141-1-1,*(i-)ší•(-ke),[bad (1)],,18035,12431,,,,1
{},qu-1141-1-1,šíke,bad,,18036,12432,,,,1
{},la-1141-1-1,šíčA,bad,,18037,12433,,,,1
{},ch-1141-1-1,"sik, shik",incredible,,18038,12434,,,,1
{},of-1141-1-1,tcī´fhehi,dangerous,,18039,12435,,,,1
{},tu-1141-1-1,māmpā isī,"devil, evil spirit",,18040,12436,,,,1
{},tu-1141-2-1,papacik,Devil,,18041,12436,,,,1
{},wi-1141-1-1,šiišík,"be bad, be spoiled (of food)",,18042,12437,,,,1
{},wi-1141-1-2,šiišik,[bad (1)],,18043,12437,,,,1
{},st-1141-1-1,síǰa,[bad (1)],,18044,12438,,,,1
{},ks-1141-1-1,šíge,"bad, evil, injury",,18045,12439,,,,1
{},hi-1141-1-1,išía,bad,,18046,12440,,,,1
{},hi-1141-1-2,išihe•´,spoil sth. (caus.),,18047,12440,,,,1
{},hi-1141-1-3,išihe•´,[bad (1)],,18048,12440,,,,1
{},pwc-1141-1-1,*šíke,[bad (1)],,18049,12441,,,,1
{},pdh-1141-1-1,*šíke,[bad (1)],,18050,12442,,,,1
{},pse-1141-1-1,*(i-)ší•(-ke),[bad (1)],,18051,12443,,,,1
{},ot-1141-1-1,irosíge,ashamed,,18052,12444,,,,1
{},os-1141-1-1,áąhu shige,"compulsion, force one to yield",,18053,12445,,,,1
{},pda-1141-1-1,*šíčA,[bad (1)],,18054,12446,,,,1
{},op-1141-1-1,[†óšige],bad one,,18055,12447,,,,1
{},pmv-1142-1-1,*xára,"[back, returned]",,18056,12448,,,,1
{},ch-1142-1-1,"haxda, hahda","back, returning",,18057,12449,,,,1
{},qu-1142-1-1,xáda,back to starting point,,18058,12450,,,,1
{},ks-1142-1-1,xáya,back to starting point,,18059,12451,,,,1
